Date,65歲後基金_Price,大中華股票基金_Price,中港動態資產配置基金_Price,中港基金_Price,日本股票基金_Price,北美股票基金_Price,全球基金_Price,均衡組合_Price,亞洲股票基金_Price,亞洲債券基金_Price,亞歐基金_Price,美洲基金_Price,香港股票基金_Price,核心累積基金_Price,基金經理精選退休基金_Price,強積金保守基金_Price,富達增長基金_Price,富達穩定資本基金_Price,富達穩定增長基金_Price,綠色退休基金_Price,增長組合_Price,歐洲股票基金_Price,環球債券基金_Price,穩定資本組合_Price
14/10/2012,,163.41,,115.72,104.9,120.63,89.12,169.62,188.65,105.86,117.5,115.51,261.37,,134.83,110.86,95.34,103.3,102.05,98.77,167.59,151.79,123.25,167.36
15/10/2012,,163.21,,116,104.82,121.56,89.94,169.71,188.19,105.94,118.42,116.51,261.25,,135.06,110.86,95.52,103.28,102.04,99.26,167.9,152.16,123.05,167.36
16/10/2012,,163.82,,115.94,106.12,122.86,91.01,170.41,189.58,105.94,119.94,117.71,262.2,,135.86,110.86,96.35,103.57,102.51,100.44,169.26,154.96,122.98,167.75
17/10/2012,,164.53,,117.29,107.44,123.36,91.53,171.12,191.59,106.13,121.09,118.19,264.3,,136.48,110.86,97,103.85,102.99,101.13,170.45,156.5,123.17,168.2
18/10/2012,,164.78,,118.01,108.37,122.93,91.28,171.22,192.86,106.03,120.82,117.94,264.64,,136.64,110.86,97.28,103.85,102.99,101.13,170.79,156.4,123.09,168.17
19/10/2012,,164.07,,118.09,108.3,120.94,89.9,170.58,191.76,105.93,119.52,116,264.28,,135.86,110.86,96.61,103.55,102.69,99.85,169.72,154.86,123.03,167.73
20/10/2012,,164.07,,118.09,108.3,120.94,89.9,170.58,191.76,105.93,119.52,116,264.28,,135.86,110.86,96.61,103.55,102.69,99.85,169.72,154.86,123.03,167.73
21/10/2012,,164.07,,118.09,108.3,120.94,89.9,170.58,191.76,105.93,119.52,116,264.28,,135.86,110.86,96.61,103.55,102.69,99.85,169.72,154.86,123.03,167.73
22/10/2012,,164.75,,119.05,107.54,121.1,90.15,170.65,190.48,106.02,120.4,116.12,265.91,,135.94,110.86,96.69,103.64,102.68,99.65,169.93,154.85,122.79,167.71
23/10/2012,,164.75,,119.05,107.54,121.1,90.15,170.65,190.48,106.02,120.4,116.12,265.91,,135.94,110.86,96.69,103.64,102.68,99.65,169.93,154.85,122.79,167.71
24/10/2012,,164.74,,119.04,106.45,119.02,88.53,169.84,188.14,106.01,118.5,114.15,266.85,,135.08,110.86,96.03,103.24,102.18,98.07,168.67,152.09,122.43,167.09
25/10/2012,,164.64,,119.18,106.82,119.28,88.94,169.97,189.14,106.1,119.07,114.59,267.27,,135.27,110.86,96.21,103.23,102.27,98.47,169.06,152.64,122.24,167.08
26/10/2012,,163.74,,117.79,106.37,119.36,88.83,169.55,187.3,106.19,118.67,114.48,265.5,,134.74,110.86,95.73,103.13,102.07,98.27,168.21,152.22,122.3,166.92
27/10/2012,,163.74,,117.79,106.37,119.36,88.83,169.55,187.3,106.19,118.67,114.48,265.5,,134.74,110.86,95.73,103.13,102.07,98.27,168.21,152.22,122.3,166.92
28/10/2012,,163.74,,117.79,106.37,119.36,88.83,169.55,187.3,106.19,118.67,114.48,265.5,,134.74,110.86,95.73,103.13,102.07,98.27,168.21,152.22,122.3,166.92
29/10/2012,,163.54,,117.82,105.54,119.34,88.83,169.47,186.89,106.19,118.61,114.47,264.67,,134.74,110.86,95.53,103.02,101.86,98.08,167.92,151.15,122.46,166.94
30/10/2012,,163.8,,117.18,104.79,119.33,88.83,169.56,188.18,106.28,118.5,114.47,264.3,,134.81,110.86,95.81,103.3,102.15,98.37,168.09,153.08,122.34,167.01
31/10/2012,,164.86,,116.17,105.66,119.24,88.51,170.05,189.15,106.37,118.09,114,266.5,,135.34,110.87,96.08,103.3,102.24,98.37,168.79,152.26,122.69,167.34
1/11/2012,,166.09,,119.42,105.59,120.79,89.71,170.63,187.74,106.37,120.11,115.55,268.16,,135.85,110.87,96.74,103.59,102.72,99.16,169.88,153.79,122.63,167.67
2/11/2012,,167.68,,121.18,106.71,119.49,88.92,170.9,188.67,106.27,119.55,114.58,271.4,,136.18,110.87,97.11,103.58,102.82,98.67,170.53,153.14,122.45,167.69
3/11/2012,,167.68,,121.18,106.71,119.49,88.92,170.9,188.67,106.27,119.55,114.58,271.4,,136.18,110.87,97.11,103.58,102.82,98.67,170.53,153.14,122.45,167.69
4/11/2012,,167.68,,121.18,106.71,119.49,88.92,170.9,188.67,106.27,119.55,114.58,271.4,,136.18,110.87,97.11,103.58,102.82,98.67,170.53,153.14,122.45,167.69
5/11/2012,,167.3,,120.33,106.7,119.9,89.01,170.65,187.84,106.26,119.16,114.85,270.66,,136.02,110.87,96.81,103.37,102.61,98.47,170.09,151.59,122.14,167.52
6/11/2012,,167.3,,120.12,105.76,120.93,89.73,170.79,189.06,106.35,119.99,115.72,269.76,,136.37,110.87,96.9,103.46,102.7,99.16,170.42,152.47,122.02,167.61
7/11/2012,,168.44,,120.89,106.19,118.34,87.93,170.29,190.6,106.45,118.75,113.08,271.33,,136.02,110.87,96.61,103.46,102.6,97.48,169.26,150.45,122.32,167.43
8/11/2012,,166.03,,117.72,105.05,117.12,86.92,169.49,189.04,106.54,117.26,111.67,266.39,,134.99,110.87,95.38,102.97,101.81,96.69,167.8,149.79,122.37,166.98
9/11/2012,,165.58,,116.95,105.24,117.2,86.87,169.33,188.93,106.63,117.14,111.6,264.97,,134.85,110.87,95.19,102.86,101.71,96.59,167.44,149.47,122.49,166.96
10/11/2012,,165.58,,116.95,105.24,117.2,86.87,169.33,188.93,106.63,117.14,111.6,264.97,,134.85,110.87,95.19,102.86,101.71,96.59,167.44,149.47,122.49,166.96
11/11/2012,,165.58,,116.95,105.24,117.2,86.87,169.33,188.93,106.63,117.14,111.6,264.97,,134.85,110.87,95.19,102.86,101.71,96.59,167.44,149.47,122.49,166.96
12/11/2012,,166.36,,117.15,104.1,117.18,86.88,169.28,189.12,106.72,117.11,111.69,265.99,,134.89,110.87,95.08,102.85,101.6,96.59,167.35,148.96,122.42,166.92
13/11/2012,,164.75,,115.66,103.97,116.83,86.51,168.68,187.32,106.71,116.4,111.26,263.43,,134.16,110.87,94.61,102.75,101.31,96.4,166.37,149.27,122.36,166.56
14/11/2012,,166.34,,117.04,102.9,115.28,85.46,168.62,187.38,106.62,115.74,109.89,266.24,,134.1,110.87,94.51,102.65,101.21,95.41,166.34,148.3,122.35,166.44
15/11/2012,,164.38,,115.4,103.59,115.1,85.48,167.82,185.28,106.62,115.72,109.74,262.43,,133.19,110.87,93.95,102.45,100.92,95.22,165.07,147.57,122.12,165.94
16/11/2012,,164.28,,115.21,105.03,115.78,85.7,167.85,184.51,106.52,115.62,110.18,262.86,,133.23,110.87,93.85,102.34,100.81,95.22,165.13,145.16,122.01,165.91
17/11/2012,,164.28,,115.21,105.03,115.78,85.7,167.85,184.51,106.52,115.62,110.18,262.86,,133.23,110.87,93.85,102.34,100.81,95.22,165.13,145.16,122.01,165.91
18/11/2012,,164.28,,115.21,105.03,115.78,85.7,167.85,184.51,106.52,115.62,110.18,262.86,,133.23,110.87,93.85,102.34,100.81,95.22,165.13,145.16,122.01,165.91
19/11/2012,,164.61,,116.41,106.5,118.08,87.44,168.83,186.13,106.7,117.83,112.39,264.4,,134.15,110.87,95.24,103.01,101.77,97.19,167.03,149.48,121.76,166.47
20/11/2012,,164.69,,116.05,105.81,118.25,87.5,168.8,186.71,106.6,117.92,112.42,264.38,,134.31,110.87,95.24,102.81,101.67,97.18,167.15,149.79,121.76,166.37
21/11/2012,,166.1,,117.66,105.43,118.59,87.62,169.12,186.13,106.41,118.4,112.58,267.53,,134.67,110.87,95.71,102.91,101.86,97.38,167.92,150.34,121.63,166.44
22/11/2012,,167.78,,118.76,106.11,118.59,87.62,169.78,188.09,106.31,118.62,112.58,270.6,,135.39,110.87,96.46,103.29,102.44,97.87,169.11,151.86,121.57,166.79
23/11/2012,,169.99,,119.8,106.1,120.13,88.95,170.74,189.79,106.5,120.86,113.96,272.87,,136.5,110.87,97.3,103.77,103.02,98.96,170.67,153.62,121.68,167.44
24/11/2012,,169.99,,119.8,106.1,120.13,88.95,170.74,189.79,106.5,120.86,113.96,272.87,,136.5,110.87,97.3,103.77,103.02,98.96,170.67,153.62,121.68,167.44
25/11/2012,,169.99,,119.8,106.1,120.13,88.95,170.74,189.79,106.5,120.86,113.96,272.87,,136.5,110.87,97.3,103.77,103.02,98.96,170.67,153.62,121.68,167.44
26/11/2012,,169.7,,119.5,106.82,119.93,88.78,170.75,189.66,106.59,120.56,113.81,271.69,,136.43,110.87,97.1,103.76,102.91,98.66,170.41,152.76,122.06,167.58
27/11/2012,,169.87,,119.21,107.2,119.34,88.17,170.8,191.27,106.58,120.04,112.99,271.76,,136.53,110.87,97.1,103.75,102.9,98.37,170.41,152.76,122.35,167.67
28/11/2012,,169.06,,118.23,106.69,120.27,88.82,170.73,190.59,106.68,120.54,113.84,270.26,,136.46,110.87,96.9,103.75,102.9,98.76,170.14,152.84,122.41,167.71
29/11/2012,,170.38,,119.54,107.43,120.95,89.38,171.61,192.76,106.67,121.61,114.44,272.62,,137.27,110.87,97.75,104.23,103.47,99.55,171.58,155.25,122.52,168.3
30/11/2012,,171.37,,120.24,107.37,120.97,89.34,171.88,193.52,106.86,121.82,114.31,273.91,,137.58,111.03,97.93,104.33,103.67,99.61,172.07,155.4,122.64,168.43
1/12/2012,,171.37,,120.24,107.37,120.97,89.34,171.88,193.52,106.86,121.82,114.31,273.91,,137.58,111.03,97.93,104.33,103.67,99.61,172.07,155.4,122.64,168.43
2/12/2012,,171.37,,120.24,107.37,120.97,89.34,171.88,193.52,106.86,121.82,114.31,273.91,,137.58,111.03,97.93,104.33,103.67,99.61,172.07,155.4,122.64,168.43
3/12/2012,,170.2,,118.56,107.68,120.47,89.19,171.54,194.2,106.85,121.61,113.92,271.41,,137.26,111.03,97.64,104.31,103.55,99.51,171.48,156.38,122.65,168.27
4/12/2012,,170.01,,118.92,108.56,120.2,89.1,171.66,193.6,106.85,121.9,113.65,271.13,,137.21,111.03,97.73,104.4,103.55,99.51,171.48,156.7,122.95,168.45
5/12/2012,,172.13,,121.66,107.9,120.01,89.38,172.47,194.78,106.85,122.58,114.04,275.16,,138,111.03,98.29,104.59,103.93,99.71,172.72,156.74,123.28,168.96
6/12/2012,,171.94,,121.49,108.46,120.42,89.71,172.57,195.78,106.94,122.71,114.51,274.97,,138.09,111.03,98.47,104.59,104.02,99.9,173,157.05,123.04,168.98
7/12/2012,,172.56,,121.45,108.59,120.68,89.95,172.64,197.02,106.94,122.71,114.92,275.57,,138.44,111.03,98.65,104.58,104.02,100,173.32,156.5,122.69,168.91
8/12/2012,,172.56,,121.45,108.59,120.68,89.95,172.64,197.02,106.94,122.71,114.92,275.57,,138.44,111.03,98.65,104.58,104.02,100,173.32,156.5,122.69,168.91
9/12/2012,,172.56,,121.45,108.59,120.68,89.95,172.64,197.02,106.94,122.71,114.92,275.57,,138.44,111.03,98.65,104.58,104.02,100,173.32,156.5,122.69,168.91
10/12/2012,,172.89,,121.76,108.56,120.82,90.15,172.76,197.11,106.93,122.84,115.19,276.32,,138.61,111.03,98.83,104.57,104.1,100,173.62,156.62,122.38,168.91
11/12/2012,,172.7,,121.96,108.44,121.51,90.69,172.98,197.92,107.02,123.46,115.88,276.04,,138.77,111.03,99.01,104.76,104.29,100.59,173.99,158.06,122.5,169.09
12/12/2012,,174.37,,123.18,108.32,121.44,90.86,173.46,199.25,107.02,123.98,116.03,278.31,,139.34,111.03,99.47,104.94,104.57,100.88,174.85,158.71,122.62,169.35
13/12/2012,,173.74,,122.95,108.44,120.65,90.43,173.18,200.25,106.93,123.65,115.39,276.89,,139.26,111.03,99.28,104.84,104.47,100.49,174.58,158.86,122.5,169.09
14/12/2012,,174.09,,123.83,108.86,120.29,90.44,173.32,199.7,106.83,124.18,115.17,278.72,,139.16,111.03,99.56,105.03,104.66,100.49,174.8,158.92,122.48,169.15
15/12/2012,,174.09,,123.83,108.86,120.29,90.44,173.32,199.7,106.83,124.18,115.17,278.72,,139.16,111.03,99.56,105.03,104.66,100.49,174.8,158.92,122.48,169.15
16/12/2012,,174.09,,123.83,108.86,120.29,90.44,173.32,199.7,106.83,124.18,115.17,278.72,,139.16,111.03,99.56,105.03,104.66,100.49,174.8,158.92,122.48,169.15
17/12/2012,,172.65,,123.42,109.16,121.57,90.97,173.32,198.69,106.92,124.42,116.05,276.75,,139.1,111.03,99.54,105.01,104.64,101.18,174.79,159.46,122.59,169.19
